wave,tool,host,global_index,dataset_name,dataset_dir,task_key,status,seconds,result_relpath,source_result_path,rerun_reason,archive_error
W4,dso,anon-node-07,176,feynman_II_8_7,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_8_7,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_8_7|seed=1314,timed_out,3605.044,results/W4/dso/anon-node-07/g0176_feynman_II_8_7/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_II_8_7/result.json,,
W4,dso,anon-node-07,177,feynman_I_14_3,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_14_3,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_14_3|seed=1314,ok,255.218,results/W4/dso/anon-node-07/g0177_feynman_I_14_3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_I_14_3/result.json,,
W4,dso,anon-node-07,178,feynman_I_43_16,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_43_16,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_43_16|seed=1314,ok,1969.292,results/W4/dso/anon-node-07/g0178_feynman_I_43_16/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_I_43_16/result.json,,
W4,dso,anon-node-07,179,feynman_III_15_14,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_14|seed=1314,timed_out,3604.656,results/W4/dso/anon-node-07/g0179_feynman_III_15_14/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_III_15_14/result.json,,
W4,dso,anon-node-07,180,feynman_II_15_4,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4|seed=1314,timed_out,3603.943,results/W4/dso/anon-node-07/g0180_feynman_II_15_4/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_II_15_4/result.json,,
W4,dso,anon-node-07,181,feynman_II_3_24,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_3_24,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_3_24|seed=1314,timed_out,3603.568,results/W4/dso/anon-node-07/g0181_feynman_II_3_24/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_II_3_24/result.json,,
W4,dso,anon-node-07,182,I.11.19_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0|seed=1314,timed_out,3605.703,results/W4/dso/anon-node-07/g0182_I.11.19_3_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/I.11.19_3_0/result.json,,
W4,dso,anon-node-07,183,feynman_II_21_32,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_21_32,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_21_32|seed=1314,timed_out,3605.074,results/W4/dso/anon-node-07/g0183_feynman_II_21_32/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_II_21_32/result.json,,
W4,dso,anon-node-07,184,III.15.14_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0|seed=1314,timed_out,3604.414,results/W4/dso/anon-node-07/g0184_III.15.14_1_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/III.15.14_1_0/result.json,,
W4,dso,anon-node-07,185,I.11.19_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0|seed=1314,timed_out,3605.386,results/W4/dso/anon-node-07/g0185_I.11.19_2_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/I.11.19_2_0/result.json,,
W4,dso,anon-node-07,186,I.11.19_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0|seed=1314,timed_out,3605.678,results/W4/dso/anon-node-07/g0186_I.11.19_4_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/I.11.19_4_0/result.json,,
W4,dso,anon-node-07,187,I.11.19_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_1_0|seed=1314,timed_out,3605.527,results/W4/dso/anon-node-07/g0187_I.11.19_1_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/I.11.19_1_0/result.json,,
W4,dso,anon-node-07,188,feynman_III_15_27,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_27,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_27|seed=1314,timed_out,3611.037,results/W4/dso/anon-node-07/g0188_feynman_III_15_27/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_III_15_27/result.json,,
W4,dso,anon-node-07,189,feynman_I_12_2,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_12_2,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_12_2|seed=1314,timed_out,3611.739,results/W4/dso/anon-node-07/g0189_feynman_I_12_2/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_I_12_2/result.json,,
W4,dso,anon-node-07,190,feynman_II_11_20,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_11_20,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_11_20|seed=1314,timed_out,3611.052,results/W4/dso/anon-node-07/g0190_feynman_II_11_20/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_II_11_20/result.json,,
W4,dso,anon-node-07,191,II.34.29b_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_2_0|seed=1314,timed_out,3612.83,results/W4/dso/anon-node-07/g0191_II.34.29b_2_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/II.34.29b_2_0/result.json,,
W4,dso,anon-node-07,192,strogatz_shearflow1,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1,/home/anonymous/sim-datasets-data/srbench1.0/strogatz/strogatz_shearflow1|seed=1314,ok,1654.581,results/W4/dso/anon-node-07/g0192_strogatz_shearflow1/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/strogatz_shearflow1/result.json,,
W4,dso,anon-node-07,193,II.21.32_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_3_0|seed=1314,timed_out,3604.926,results/W4/dso/anon-node-07/g0193_II.21.32_3_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/II.21.32_3_0/result.json,,
W4,dso,anon-node-07,194,II.21.32_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.21.32_2_0|seed=1314,timed_out,3604.757,results/W4/dso/anon-node-07/g0194_II.21.32_2_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/II.21.32_2_0/result.json,,
W4,dso,anon-node-07,195,III.15.27_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.27_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.27_2_0|seed=1314,timed_out,3604.423,results/W4/dso/anon-node-07/g0195_III.15.27_2_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/III.15.27_2_0/result.json,,
W4,dso,anon-node-07,196,II.34.29b_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/II.34.29b_4_0|seed=1314,timed_out,3604.759,results/W4/dso/anon-node-07/g0196_II.34.29b_4_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/II.34.29b_4_0/result.json,,
W4,dso,anon-node-07,197,III.15.27_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.27_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.27_1_0|seed=1314,timed_out,3604.349,results/W4/dso/anon-node-07/g0197_III.15.27_1_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/III.15.27_1_0/result.json,,
W4,dso,anon-node-07,198,feynman_II_34_29b,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_34_29b,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_34_29b|seed=1314,timed_out,3604.941,results/W4/dso/anon-node-07/g0198_feynman_II_34_29b/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/feynman_II_34_29b/result.json,,
W4,dso,anon-node-07,199,III.13.18_0_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.13.18_0_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.13.18_0_0|seed=1314,timed_out,3604.755,results/W4/dso/anon-node-07/g0199_III.13.18_0_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/III.13.18_0_0/result.json,,
W4,dso,anon-node-07,200,Korns-3,/home/anonymous/sim-datasets-data/korns/Korns-3,/home/anonymous/sim-datasets-data/korns/Korns-3|seed=1314,timed_out,3602.857,results/W4/dso/anon-node-07/g0200_Korns-3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w4_20260424-041046/anon-node-07/dso/Korns-3/result.json,,
W1,llmsr,anon-node-08,151,MatSci3,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci3,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci3|seed=1314,ok,3607.923,results/W1/llmsr/anon-node-08/g0151_MatSci3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/MatSci3/result.json,,
W1,llmsr,anon-node-08,152,first_principles_tully_fisher,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_tully_fisher,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_tully_fisher|seed=1314,ok,3607.684,results/W1/llmsr/anon-node-08/g0152_first_principles_tully_fisher/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/first_principles_tully_fisher/result.json,,
W1,llmsr,anon-node-08,153,MatSci21,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci21,/home/anonymous/sim-datasets-data/llm-srbench/matsci/MatSci21|seed=1314,ok,3607.672,results/W1/llmsr/anon-node-08/g0153_MatSci21/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/MatSci21/result.json,,
W1,llmsr,anon-node-08,154,first_principles_leavitt,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt,/home/anonymous/sim-datasets-data/srbench2025/firstprinciples/first_principles_leavitt|seed=1314,ok,3607.786,results/W1/llmsr/anon-node-08/g0154_first_principles_leavitt/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/first_principles_leavitt/result.json,,
W1,llmsr,anon-node-08,155,PO8,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO8,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO8|seed=1314,ok,3607.435,results/W1/llmsr/anon-node-08/g0155_PO8/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/PO8/result.json,,
W1,llmsr,anon-node-08,156,Keijzer-12,/home/anonymous/sim-datasets-data/keijzer/Keijzer-12,/home/anonymous/sim-datasets-data/keijzer/Keijzer-12|seed=1314,ok,3610.75,results/W1/llmsr/anon-node-08/g0156_Keijzer-12/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/Keijzer-12/result.json,,
W1,llmsr,anon-node-08,157,PO26,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO26,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO26|seed=1314,ok,3607.504,results/W1/llmsr/anon-node-08/g0157_PO26/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/PO26/result.json,,
W1,llmsr,anon-node-08,158,PO0,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO0,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO0|seed=1314,ok,3607.871,results/W1/llmsr/anon-node-08/g0158_PO0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/PO0/result.json,,
W1,llmsr,anon-node-08,159,CRK30,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK30,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK30|seed=1314,ok,3607.328,results/W1/llmsr/anon-node-08/g0159_CRK30/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK30/result.json,,
W1,llmsr,anon-node-08,160,PO16,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO16,/home/anonymous/sim-datasets-data/llm-srbench/phys_osc/PO16|seed=1314,ok,3607.73,results/W1/llmsr/anon-node-08/g0160_PO16/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/PO16/result.json,,
W1,llmsr,anon-node-08,161,CRK13,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK13,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK13|seed=1314,ok,3607.386,results/W1/llmsr/anon-node-08/g0161_CRK13/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK13/result.json,,
W1,llmsr,anon-node-08,162,CRK11,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK11,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK11|seed=1314,ok,3607.741,results/W1/llmsr/anon-node-08/g0162_CRK11/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK11/result.json,,
W1,llmsr,anon-node-08,163,CRK8,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK8,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK8|seed=1314,ok,3607.896,results/W1/llmsr/anon-node-08/g0163_CRK8/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK8/result.json,,
W1,llmsr,anon-node-08,164,CRK18,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK18,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK18|seed=1314,ok,3607.531,results/W1/llmsr/anon-node-08/g0164_CRK18/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK18/result.json,,
W1,llmsr,anon-node-08,165,CRK10,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK10,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK10|seed=1314,ok,3608.119,results/W1/llmsr/anon-node-08/g0165_CRK10/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK10/result.json,,
W1,llmsr,anon-node-08,166,CRK24,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK24,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK24|seed=1314,ok,3607.665,results/W1/llmsr/anon-node-08/g0166_CRK24/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK24/result.json,,
W1,llmsr,anon-node-08,167,BPG3,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG3,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG3|seed=1314,ok,3607.436,results/W1/llmsr/anon-node-08/g0167_BPG3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/BPG3/result.json,,
W1,llmsr,anon-node-08,168,CRK34,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK34,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK34|seed=1314,ok,3607.592,results/W1/llmsr/anon-node-08/g0168_CRK34/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK34/result.json,,
W1,llmsr,anon-node-08,169,CRK9,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK9,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK9|seed=1314,ok,3607.76,results/W1/llmsr/anon-node-08/g0169_CRK9/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK9/result.json,,
W1,llmsr,anon-node-08,170,BPG17,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG17,/home/anonymous/sim-datasets-data/llm-srbench/bio_pop_growth/BPG17|seed=1314,ok,3607.754,results/W1/llmsr/anon-node-08/g0170_BPG17/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/BPG17/result.json,,
W1,llmsr,anon-node-08,171,CRK2,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK2,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK2|seed=1314,ok,3607.611,results/W1/llmsr/anon-node-08/g0171_CRK2/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK2/result.json,,
W1,llmsr,anon-node-08,172,CRK0,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK0,/home/anonymous/sim-datasets-data/llm-srbench/chem_react/CRK0|seed=1314,ok,3607.422,results/W1/llmsr/anon-node-08/g0172_CRK0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/CRK0/result.json,,
W1,llmsr,anon-node-08,173,feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-ii.35.18|seed=1314,timed_out,3601.762,results/W1/llmsr/anon-node-08/g0173_feynman-ii.35.18/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman-ii.35.18/result.json,,
W1,llmsr,anon-node-08,174,feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard_dummy/feynman-ii.35.18|seed=1314,ok,3608.584,results/W1/llmsr/anon-node-08/g0174_feynman-ii.35.18/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman-ii.35.18/result.json,,
W1,llmsr,anon-node-08,175,feynman-bonus.2,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.2,/home/anonymous/sim-datasets-data/srsd/srsd-feynman_hard/feynman-bonus.2|seed=1314,ok,3608.234,results/W1/llmsr/anon-node-08/g0175_feynman-bonus.2/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman-bonus.2/result.json,,
W1,llmsr,anon-node-08,176,feynman_II_8_7,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_8_7,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_8_7|seed=1314,ok,3607.938,results/W1/llmsr/anon-node-08/g0176_feynman_II_8_7/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_II_8_7/result.json,,
W1,llmsr,anon-node-08,177,feynman_I_14_3,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_14_3,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_14_3|seed=1314,ok,3608.541,results/W1/llmsr/anon-node-08/g0177_feynman_I_14_3/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_I_14_3/result.json,,
W1,llmsr,anon-node-08,178,feynman_I_43_16,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_43_16,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_I_43_16|seed=1314,ok,3610.584,results/W1/llmsr/anon-node-08/g0178_feynman_I_43_16/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_I_43_16/result.json,,
W1,llmsr,anon-node-08,179,feynman_III_15_14,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_14,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_III_15_14|seed=1314,ok,3609.736,results/W1/llmsr/anon-node-08/g0179_feynman_III_15_14/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_III_15_14/result.json,,
W1,llmsr,anon-node-08,180,feynman_II_15_4,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_15_4|seed=1314,ok,3608.796,results/W1/llmsr/anon-node-08/g0180_feynman_II_15_4/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_II_15_4/result.json,,
W1,llmsr,anon-node-08,181,feynman_II_3_24,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_3_24,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_3_24|seed=1314,ok,3608.969,results/W1/llmsr/anon-node-08/g0181_feynman_II_3_24/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_II_3_24/result.json,,
W1,llmsr,anon-node-08,182,I.11.19_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_3_0|seed=1314,ok,3610.872,results/W1/llmsr/anon-node-08/g0182_I.11.19_3_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/I.11.19_3_0/result.json,,
W1,llmsr,anon-node-08,183,feynman_II_21_32,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_21_32,/home/anonymous/sim-datasets-data/srbench1.0/feynman/feynman_II_21_32|seed=1314,ok,3611.057,results/W1/llmsr/anon-node-08/g0183_feynman_II_21_32/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/feynman_II_21_32/result.json,,
W1,llmsr,anon-node-08,184,III.15.14_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/III.15.14_1_0|seed=1314,ok,3610.095,results/W1/llmsr/anon-node-08/g0184_III.15.14_1_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/III.15.14_1_0/result.json,,
W1,llmsr,anon-node-08,185,I.11.19_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_2_0|seed=1314,ok,3611.428,results/W1/llmsr/anon-node-08/g0185_I.11.19_2_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/I.11.19_2_0/result.json,,
W1,llmsr,anon-node-08,186,I.11.19_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0,/home/anonymous/sim-datasets-data/llm-srbench/lsrtransform/I.11.19_4_0|seed=1314,ok,3610.927,results/W1/llmsr/anon-node-08/g0186_I.11.19_4_0/result.json,/home/anonymous/projects/scientific-intelligent-modelling/experiments/e1_candidate200_seed1314_v2_w1_20260424-041046/anon-node-08/llmsr/I.11.19_4_0/result.json,,
